date;Case ID;safrol_count;piperonal_count;PMK_count;BMK_count;apaan_count;GBL_count;MDP2P_count;efedrine_count;ergotamine_count;lyserginezuur_count;methamphetamine_count;MDMA_count;amphetamine_count;cocaine_count;XTC_count;GHB_count
31-12-2020;ECLI-NL-RBMNE-2020-5669;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0
31-12-2019;ECLI-NL-RBMNE-2019-6155;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-12-2019;ECLI-NL-RBMNE-2019-6156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2019;ECLI-NL-RBMNE-2019-6152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2019;ECLI-NL-RBMNE-2019-6178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2019;ECLI-NL-RBDHA-2019-14032;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
31-12-2019;ECLI-NL-GHARL-2019-11253;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-12-2019;ECLI-NL-GHARL-2019-11252;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-12-2019;ECLI-NL-RBMNE-2019-6161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2015;ECLI-NL-RBNNE-2015-6382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
31-12-2015;ECLI-NL-RBMNE-2015-9573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2014;ECLI-NL-RVS-2014-4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2014;ECLI-NL-GHAMS-2014-5750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2014;ECLI-NL-RBNNE-2014-6665;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-12-2014;ECLI-NL-RVS-2014-4791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2014;ECLI-NL-GHAMS-2014-5751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2011;ECLI-NL-RBUTR-2011-BV2522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2011;ECLI-NL-RBUTR-2011-BV2519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2009;ECLI-NL-RBARN-2009-BL3201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2008;ECLI-NL-RVS-2008-BG8655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-12-2008;ECLI-NL-RBHAA-2008-BG9066;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-12-2002;ECLI-NL-RBSGR-2002-AF2613;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0
31-12-2002;ECLI-NL-RBSGR-2002-AF2605;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0
31-12-2002;ECLI-NL-RBSGR-2002-AF2609;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
31-10-2019;ECLI-NL-GHSHE-2019-4113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2019;ECLI-NL-RBDHA-2019-14463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2019;ECLI-NL-RBGEL-2019-4944;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-10-2019;ECLI-NL-RBOBR-2019-6265;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
31-10-2019;ECLI-NL-RBAMS-2019-8173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2019;ECLI-NL-RBNNE-2019-4550;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0
31-10-2018;ECLI-NL-RBMNE-2018-5283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2017;ECLI-NL-RBGEL-2017-5617;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-10-2017;ECLI-NL-RBMNE-2017-5473;0;0;0;0;0;0;0;0;0;0;0;23;1;11;1;0
31-10-2017;ECLI-NL-GHDHA-2017-4157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2017;ECLI-NL-HR-2017-2794;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
31-10-2017;ECLI-NL-RBMNE-2017-6001;0;0;0;0;0;0;0;0;0;0;6;35;39;0;16;0
31-10-2017;ECLI-NL-PHR-2017-1340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2017;ECLI-NL-GHARL-2017-9380;0;0;0;0;0;0;0;0;0;0;0;0;26;1;0;0
31-10-2017;ECLI-NL-RBGEL-2017-5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
31-10-2017;ECLI-NL-RBMNE-2017-5468;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
31-10-2017;ECLI-NL-RBGEL-2017-5634;0;0;0;0;0;0;0;0;0;0;0;11;10;0;24;0
31-10-2017;ECLI-NL-RBNNE-2017-4144;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-10-2017;ECLI-NL-GHAMS-2017-4418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2017;ECLI-NL-RBMNE-2017-5472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2016;ECLI-NL-RBOBR-2016-5961;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1
31-10-2014;ECLI-NL-RBGEL-2014-6824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2012;ECLI-NL-RBHAA-2012-CA1150;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
31-10-2012;ECLI-NL-GHAMS-2012-3429;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
31-10-2012;ECLI-NL-RBSHE-2012-BY2286;0;0;4;7;12;0;0;0;0;0;0;0;1;0;0;0
31-10-2012;ECLI-NL-RBMAA-2012-BY2864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2012;ECLI-NL-RBUTR-2012-BY2395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2012;ECLI-NL-RBHAA-2012-5275;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
31-10-2008;ECLI-NL-RBAMS-2008-BG4853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2008;ECLI-NL-RBHAA-2008-BG5499;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0
31-10-2008;ECLI-NL-PHR-2008-BF1885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2007;ECLI-NL-RBAMS-2007-BB6851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-10-2003;ECLI-NL-GHSHE-2003-AP0289;0;0;0;7;0;0;0;0;0;0;0;1;1;37;0;0
31-10-2000;ECLI-NL-PHR-2000-AA7956;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
31-08-2021;ECLI-NL-GHDHA-2021-1608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2021;ECLI-NL-PHR-2021-971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2021;ECLI-NL-PHR-2021-962;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;0
31-08-2021;ECLI-NL-PHR-2021-762;0;0;0;0;0;0;0;0;0;0;5;5;15;15;0;1
31-08-2021;ECLI-NL-RBLIM-2021-6764;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
31-08-2021;ECLI-NL-GHAMS-2021-2622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2021;ECLI-NL-RBMNE-2021-5108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2021;ECLI-NL-PHR-2021-747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2020;ECLI-NL-RBGEL-2020-4453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2020;ECLI-NL-RBOVE-2020-2945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2020;ECLI-NL-RBAMS-2020-4513;0;0;0;0;0;0;0;0;0;0;0;4;0;26;0;0
31-08-2020;ECLI-NL-RBAMS-2020-4256;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-08-2020;ECLI-NL-RBAMS-2020-4518;0;0;0;0;0;0;0;0;0;0;0;4;0;18;0;0
31-08-2020;ECLI-NL-RBAMS-2020-4515;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0
31-08-2020;ECLI-NL-RBNHO-2020-6935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2020;ECLI-NL-GHAMS-2020-3828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2020;ECLI-NL-RBROT-2020-10059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2020;ECLI-NL-RBAMS-2020-4514;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0
31-08-2020;ECLI-NL-RBZWB-2020-4065;0;0;0;0;0;0;0;0;0;0;16;41;32;0;23;0
31-08-2020;ECLI-NL-RBAMS-2020-4519;0;0;0;0;0;0;0;0;0;0;0;4;0;16;0;0
31-08-2020;ECLI-NL-RBAMS-2020-4520;0;0;0;0;0;0;0;0;0;0;0;4;0;12;0;0
31-08-2018;ECLI-NL-RBROT-2018-7276;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-08-2017;ECLI-NL-RBDHA-2017-9819;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;14
31-08-2017;ECLI-NL-RBNNE-2017-3319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2016;ECLI-NL-RVS-2016-2376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2016;ECLI-NL-RBNNE-2016-4003;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
31-08-2015;ECLI-NL-RBOBR-2015-5177;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0
31-08-2015;ECLI-NL-GHDHA-2015-2337;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
31-08-2015;ECLI-NL-RBGEL-2015-5495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2015;ECLI-NL-RBNNE-2015-4285;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
31-08-2015;ECLI-NL-RBNNE-2015-4279;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0
31-08-2012;ECLI-NL-RBARN-2012-BX7949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2011;ECLI-NL-RBHAA-2011-BS1613;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-08-2011;ECLI-NL-RBSGR-2011-BT6367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2010;ECLI-NL-GHAMS-2010-BO9304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2010;ECLI-NL-RBUTR-2010-BN6251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2010;ECLI-NL-RBZUT-2010-BN5611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
31-08-2009;ECLI-NL-GHARN-2009-BJ6477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2005;ECLI-NL-RVS-2005-AU1762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2004;ECLI-NL-RBSGR-2004-AR3093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-08-2001;ECLI-NL-RBAMS-2001-AD3543;0;0;0;0;0;0;0;0;0;0;0;4;0;2;3;0
31-08-2001;ECLI-NL-RBMAA-2001-AD3456;0;0;3;9;0;0;0;0;0;0;0;13;13;0;0;0
31-07-2020;ECLI-NL-RBNHO-2020-7469;0;0;0;0;0;0;0;0;0;0;0;4;0;1;2;0
31-07-2020;ECLI-NL-RBMNE-2020-3431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2020;ECLI-NL-RBGEL-2020-3916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2020;ECLI-NL-RBMNE-2020-3377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2019;ECLI-NL-RBAMS-2019-5551;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0
31-07-2019;ECLI-NL-RVS-2019-2625;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0
31-07-2019;ECLI-NL-RBLIM-2019-6978;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0
31-07-2019;ECLI-NL-RVS-2019-2598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2019;ECLI-NL-RVS-2019-2611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2019;ECLI-NL-RBAMS-2019-5636;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-07-2019;ECLI-NL-RBROT-2019-6698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2019;ECLI-NL-RBOBR-2019-4457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2018;ECLI-NL-RBNNE-2018-3042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2018;ECLI-NL-RBNHO-2018-6653;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
31-07-2018;ECLI-NL-RBNNE-2018-3103;0;0;0;0;0;0;0;0;0;0;0;5;5;0;4;0
31-07-2017;ECLI-NL-GHARL-2017-6571;0;0;0;0;4;0;0;0;0;0;0;0;10;0;0;0
31-07-2017;ECLI-NL-RBOBR-2017-4047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
31-07-2017;ECLI-NL-OGHACMB-2017-230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2017;ECLI-NL-OGHACMB-2017-226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2017;ECLI-NL-OGHACMB-2017-225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2017;ECLI-NL-RBNNE-2017-2890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2015;ECLI-NL-RBGEL-2015-5082;0;0;0;19;10;0;0;0;0;0;0;1;20;0;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4649;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4675;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2015;ECLI-NL-RBLIM-2015-6567;0;0;0;0;0;0;0;0;0;0;2;11;44;5;5;0
31-07-2015;ECLI-NL-GHSHE-2015-2919;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4674;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
31-07-2015;ECLI-NL-RBOBR-2015-4652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2014;ECLI-NL-RBROT-2014-8162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2014;ECLI-NL-RBDHA-2014-17009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2012;ECLI-NL-RBAMS-2012-BY0767;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-07-2012;ECLI-NL-RBALM-2012-BX3159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2012;ECLI-NL-RBROT-2012-BX5435;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0
31-07-2012;ECLI-NL-RBHAA-2012-BX4052;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
31-07-2009;ECLI-NL-RBROE-2009-BJ4343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2008;ECLI-NL-RBSGR-2008-BD9518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2007;ECLI-NL-RBALK-2007-BB0709;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
31-07-2007;ECLI-NL-RBZUT-2007-BB0669;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-07-2007;ECLI-NL-RBLEE-2007-BB2241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-07-2007;ECLI-NL-RBLEE-2007-BB1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2021;ECLI-NL-RBROT-2021-4928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2021;ECLI-NL-RBOVE-2021-2292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2021;ECLI-NL-RBOVE-2021-2157;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
31-05-2021;ECLI-NL-GHAMS-2021-1841;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-05-2021;ECLI-NL-RBAMS-2021-2732;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0
31-05-2021;ECLI-NL-RBOVE-2021-2153;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-05-2019;ECLI-NL-RBAMS-2019-3878;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
31-05-2019;ECLI-NL-RBMNE-2019-2505;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
31-05-2019;ECLI-NL-RBGEL-2019-2389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2018;ECLI-NL-RBROT-2018-11346;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0
31-05-2018;ECLI-NL-RBNNE-2018-2036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2018;ECLI-NL-RBAMS-2018-3721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2018;ECLI-NL-RBAMS-2018-3767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2018;ECLI-NL-RBNNE-2018-2087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2018;ECLI-NL-GHAMS-2018-2348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2017;ECLI-NL-RBAMS-2017-3790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2017;ECLI-NL-RBROT-2017-4531;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
31-05-2016;ECLI-NL-GHAMS-2016-2065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2016;ECLI-NL-GHSHE-2016-2115;0;0;0;0;0;0;0;0;0;0;0;4;22;14;2;0
31-05-2013;ECLI-NL-RBNHO-2013-9110;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0
31-05-2013;ECLI-NL-PHR-2013-CA1610;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0
31-05-2013;ECLI-NL-RBGEL-2013-CA1570;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
31-05-2013;ECLI-NL-RBNHO-2013-9657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2012;ECLI-NL-GHAMS-2012-BW7096;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
31-05-2012;ECLI-NL-GHAMS-2012-BW7090;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
31-05-2011;ECLI-NL-HR-2011-BP8516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2011;ECLI-NL-RBUTR-2011-BR2562;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0
31-05-2011;ECLI-NL-RBROT-2011-BQ6878;0;0;0;0;0;0;0;0;0;0;0;6;6;10;1;0
31-05-2011;ECLI-NL-RBUTR-2011-BQ8722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2011;ECLI-NL-RBASS-2011-BQ6620;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0
31-05-2010;ECLI-NL-RBALK-2010-BO2620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2006;ECLI-NL-RVS-2006-AX6360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2005;ECLI-NL-HR-2005-AS6015;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-05-2005;ECLI-NL-PHR-2005-AS6015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-05-2005;ECLI-NL-PHR-2005-AS9291;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-05-2005;ECLI-NL-PHR-2005-AT2729;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-05-2002;ECLI-NL-GHSGR-2002-AE3708;0;0;0;1;0;0;0;0;0;0;8;9;16;0;0;0
31-05-2002;ECLI-NL-GHSHE-2002-AE9836;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0
31-05-2001;ECLI-NL-RBAMS-2001-AB1879;0;0;0;4;0;0;0;0;0;0;0;2;2;4;2;0
31-05-1994;ECLI-NL-HR-1994-AD2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-RBROT-2021-3522;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
31-03-2021;ECLI-NL-GHARL-2021-3111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-RVS-2021-678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-GHARL-2021-3110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-GHSHE-2021-972;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
31-03-2021;ECLI-NL-RBZWB-2021-1556;0;0;0;0;0;0;0;0;0;0;10;12;19;17;0;0
31-03-2021;ECLI-NL-GHARL-2021-3109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-RBAMS-2021-1598;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
31-03-2021;ECLI-NL-RBAMS-2021-1597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-RBZWB-2021-1554;0;0;0;0;0;0;0;0;0;0;6;6;24;6;0;0
31-03-2021;ECLI-NL-GHAMS-2021-931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-RVS-2021-642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2021;ECLI-NL-RVS-2021-668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2020;ECLI-NL-PHR-2020-502;0;0;1;0;0;0;0;0;0;0;0;22;22;0;2;0
31-03-2020;ECLI-NL-RBMNE-2020-1363;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31-03-2020;ECLI-NL-RBROT-2020-3521;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-03-2017;ECLI-NL-GHAMS-2017-2773;0;0;0;0;0;0;0;0;0;0;0;4;6;4;0;0
31-03-2017;ECLI-NL-RBROT-2017-10837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2016;ECLI-NL-GHAMS-2016-1266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2016;ECLI-NL-GHAMS-2016-1268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2016;ECLI-NL-GHSHE-2016-1218;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2
31-03-2016;ECLI-NL-RBROT-2016-2415;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0
31-03-2016;ECLI-NL-RBMNE-2016-1706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2016;ECLI-NL-RBROT-2016-2414;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0
31-03-2015;ECLI-NL-RBROT-2015-2237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2015;ECLI-NL-PHR-2015-802;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
31-03-2014;ECLI-NL-RBGEL-2014-2187;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
31-03-2014;ECLI-NL-RBZWB-2014-2230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2014;ECLI-NL-RBOBR-2014-1497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2014;ECLI-NL-RBOVE-2014-1620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2011;ECLI-NL-RBSGR-2011-BQ1548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2011;ECLI-NL-RBZUT-2011-BP9770;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
31-03-2010;ECLI-NL-RVS-2010-BL9627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2010;ECLI-NL-CBB-2010-BM3324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2010;ECLI-NL-RVS-2010-BL9631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2009;ECLI-NL-RBDOR-2009-BH9296;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0
31-03-2009;ECLI-NL-GHLEE-2009-BI0300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2009;ECLI-NL-RBDOR-2009-BH9298;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0
31-03-2009;ECLI-NL-RBROE-2009-BI1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2009;ECLI-NL-PHR-2009-BH8662;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0
31-03-2008;ECLI-NL-GHARN-2008-BC8185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-03-2003;ECLI-NL-RBMAA-2003-AF6827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-01-2020;ECLI-NL-RBROT-2020-13219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-01-2020;ECLI-NL-OGEAC-2020-139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-01-2020;ECLI-NL-RBAMS-2020-561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-01-2020;ECLI-NL-RBOBR-2020-496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-01-2020;ECLI-NL-RBROT-2020-801;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
31-01-2020;ECLI-NL-RBROT-2020-5353;0;0;0;0;0;0;0;0;0;0;2;1;2;2;0;0
31-01-2019;ECLI-NL-RBNNE-2019-337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31-01-2019;ECLI-NL-RBLIM-2019-881;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
